*TIPO CURSO;IES;*IES_ID;CAMPUS;*CAMPUS_ID;*NOME DO CURSO;*TURNO;*QTDE DE MENSALIDADE DO CURSO;MENSALIDADE;*VALOR DO CURSO;*ID_CLASSIFICAÇÃO;CLASSIFICAÇÃO;*ID_ENFASE;ENFASE;*DESCRIÇÃO CURTA;*Ativo;*ID AREA DE CONHECIMENTO;ID PRODUTO PRVALER;ID_CURSO_IES;MATRICULA;"";"erro";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;CIÊNCIAS DA NATUREZA;EAD - Ensino à Distância;36;411,83;14825,88;21;CIÊNCIAS DA NATUREZA;24;BIOLOGIA;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;CIÊNCIAS EXATAS;EAD - Ensino à Distância;36;330;11880;29;CIÊNCIAS EXATAS;40;CIÊNCIAS EXATAS;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;CIÊNCIAS HUMANAS;EAD - Ensino à Distância;36;463,33;16679,88;21;CIÊNCIAS HUMANAS;24;BIOLOGIA;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;COMPUTAÇÃO - LICENCIATURA;EAD - Ensino à Distância;48;411,83;19767,84;29;COMPUTAÇÃO - LICENCIATURA;40;CIÊNCIAS EXATAS;GRA-COM-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;FILOSOFIA - LICENCIATURA;EAD - Ensino à Distância;48;411,83;19767,84;71;FILOSOFIA - LICENCIATURA;141;FILOSOFIA;GRA-FIL-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;GEOGRAFIA - LICENCIATURA;EAD - Ensino à Distância;48;411,83;19767,84;80;GEOGRAFIA - LICENCIATURA;150;GEOGRAFIA;GRA-GEO-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;GEOGRAFIA - BACHARELADO;EAD - Ensino à Distância;36;411,83;14825,88;80;GEOGRAFIA - BACHARELADO;150;GEOGRAFIA;GRA-GEO-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;GEOGRAFIA - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;411,83;7412,94;80;GEOGRAFIA - SEGUNDA LICENCIATURA;150;GEOGRAFIA;GRA-GEO-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;GERONTOLOGIA - BEM ESTAR E EDUCAÇÃO;EAD - Ensino à Distância;24;377,5;9060;292;GERONTOLOGIA - BEM ESTAR E EDUCAÇÃO;630;GERONTOLOGIA;GRA-GER-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;GESTÃO E EMPREENDEDORISMO;EAD - Ensino à Distância;48;411,83;19767,84;115;GESTÃO E EMPREENDEDORISMO;211;GESTÃO EMPREENDEDORA;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;HISTÓRIA - LICENCIATURA;EAD - Ensino à Distância;48;411,83;19767,84;127;HISTÓRIA - LICENCIATURA;246;HISTÓRIA;GRA-HIS-POL-EAD;1;6;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;HISTÓRIA - BACHARELADO;EAD - Ensino à Distância;36;411,83;14825,88;127;HISTÓRIA - BACHARELADO;246;HISTÓRIA;GRA-HIS-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;HISTÓRIA - FORMAÇÃO PEDAGÓGICA;EAD - Ensino à Distância;18;411,83;7412,94;127;HISTÓRIA - FORMAÇÃO PEDAGÓGICA;246;HISTÓRIA;GRA-HIS-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;HISTÓRIA - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;411,83;7412,94;127;HISTÓRIA - SEGUNDA LICENCIATURA;246;HISTÓRIA;GRA-HIS-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;LETRAS - ESPANHOL;EAD - Ensino à Distância;48;411,83;19767,84;133;LETRAS - ESPANHOL;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;LETRAS - ESPANHOL - FORMAÇÃO PEDAGÓGICA;EAD - Ensino à Distância;18;411,83;7412,94;133;LETRAS - ESPANHOL - FORMAÇÃO PEDAGÓGICA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;LETRAS - ESPANHOL - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;411,83;7412,94;133;LETRAS - ESPANHOL - SEGUNDA LICENCIATURA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;LETRAS - INGLÊS;EAD - Ensino à Distância;48;411,83;19767,84;133;LETRAS - INGLÊS;260;LETRAS;GRA-LET-POL-EAD;1;8;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;LETRAS - INGLÊS - FORMAÇÃO PEDAGÓGICA;EAD - Ensino à Distância;18;411,83;7412,94;133;LETRAS - INGLÊS - FORMAÇÃO PEDAGÓGICA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;LETRAS - INGLÊS - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;411,83;7412,94;133;LETRAS - INGLÊS - SEGUNDA LICENCIATURA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;LETRAS - LIBRAS - LÍNGUA PORTUGUESA;EAD - Ensino à Distância;54;411,83;22238,82;133;LETRAS - LIBRAS - LÍNGUA PORTUGUESA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;LETRAS - PORTUGUÊS;EAD - Ensino à Distância;48;411,83;19767,84;133;LETRAS - PORTUGUÊS;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;LETRAS - LÍNGUA PORTUGUESA - BACHARELADO;EAD - Ensino à Distância;36;411,83;14825,88;133;LETRAS - LÍNGUA PORTUGUESA - BACHARELADO;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;LETRAS - LÍNGUA PORTUGUESA - FORMAÇÃO PEDAGÓGICA;EAD - Ensino à Distância;18;411,83;7412,94;133;LETRAS - LÍNGUA PORTUGUESA - FORMAÇÃO PEDAGÓGICA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;LETRAS - LÍNGUA PORTUGUESA - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;411,83;7412,94;133;LETRAS - LÍNGUA PORTUGUESA - SEGUNDA LICENCIATURA;260;LETRAS;GRA-LET-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;MATEMÁTICA;EAD - Ensino à Distância;48;411,83;19767,84;139;MATEMÁTICA;290;MATEMÁTICA;GRA-MAT-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;MATEMÁTICA - BACHARELADO;EAD - Ensino à Distância;36;411,83;14825,88;139;MATEMÁTICA - BACHARELADO;290;MATEMÁTICA;GRA-MAT-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;MATEMÁTICA - FORMAÇÃO PEDAGÓGICA;EAD - Ensino à Distância;18;411,83;7412,94;139;MATEMÁTICA - FORMAÇÃO PEDAGÓGICA;290;MATEMÁTICA;GRA-MAT-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;MATEMÁTICA - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;411,83;7412,94;139;MATEMÁTICA - SEGUNDA LICENCIATURA;290;MATEMÁTICA;GRA-MAT-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;PEDAGOGIA;EAD - Ensino à Distância;48;411,83;19767,84;163;PEDAGOGIA;326;PEDAGOGIA;GRA-PED-POL-EAD;1;6;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;FORMACÃO PEDAGÓGICA - PEDAGOGIA;EAD - Ensino à Distância;18;411,83;7412,94;163;FORMACÃO PEDAGÓGICA - PEDAGOGIA;326;PEDAGOGIA;GRA-FOR-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;PEDAGOGIA - SEGUNDA LICENCIATURA;EAD - Ensino à Distância;18;411,83;7412,94;163;PEDAGOGIA - SEGUNDA LICENCIATURA;326;PEDAGOGIA;GRA-PED-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;PROCESSOS ESCOLARES;EAD - Ensino à Distância;24;377,5;9060;417;PROCESSOS ESCOLARES;745;GESTÃO DE PROCESSOS;GRA-PRO-POL-EAD;1;6;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;SOCIOLOGIA - LICENCIATURA;EAD - Ensino à Distância;48;377,5;18120;207;SOCIOLOGIA - LICENCIATURA;407;SERVIÇO SOCIAL;GRA-SOC-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;TECNOLOGIAS EDUCACIONAIS;EAD - Ensino à Distância;24;377,5;9060;59;TECNOLOGIAS EDUCACIONAIS;91;EDUCAÇÃO ORGANIZACIONAL;GRA-TEC-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;TEOLOGIA - BACHARELADO;EAD - Ensino à Distância;36;411,83;14825,88;234;TEOLOGIA - BACHARELADO;482;TEOLOGIA;GRA-TEO-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;TURISMO - LICENCIATURA;EAD - Ensino à Distância;48;411,83;19767,84;238;TURISMO - LICENCIATURA;486;TURISMO;GRA-TUR-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;GESTÃO AMBIENTAL;EAD - Ensino à Distância;24;377,5;9060;82;GESTÃO AMBIENTAL;153;GESTÃO AMBIENTAL;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;SEGURANÇA NO TRABALHO;EAD - Ensino à Distância;36;377,5;13590;204;SEGURANÇA NO TRABALHO;402;SEGURANÇA DO TRABALHO;GRA-SEG-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;ADMINISTRAÇÃO;EAD - Ensino à Distância;48;463,33;22239,84;1;ADMINISTRAÇÃO;1;ADMINISTRAÇÃO DE EMPRESAS;GRA-ADM-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;CIÊNCIAS CONTÁBEIS;EAD - Ensino à Distância;48;463,33;22239,84;44;CIÊNCIAS CONTÁBEIS;38;CIÊNCIAS CONTÁBEIS;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;CIÊNCIAS ECONÔMICAS;EAD - Ensino à Distância;48;463,33;22239,84;53;CIÊNCIAS ECONÔMICAS;82;ECONOMIA;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;GESTÃO COMERCIAL;EAD - Ensino à Distância;24;377,5;9060;84;GESTÃO COMERCIAL;155;GESTÃO COMERCIAL;GRA-GES-POL-EAD;1;8;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;GESTÃO DA QUALIDADE;EAD - Ensino à Distância;24;377,5;9060;99;GESTÃO DA QUALIDADE;182;GESTÃO DE QUALIDADE;GRA-GES-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;GESTÃO DE RECURSOS HUMANOS;EAD - Ensino à Distância;24;377,5;9060;195;GESTÃO DE RECURSOS HUMANOS;389;RECURSOS HUMANOS;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;GESTÃO FINANCEIRA;EAD - Ensino à Distância;24;377,5;9060;364;GESTÃO FINANCEIRA;699;GESTÃO FINANCEIRA, AUDITORIA E CONTROLADORIA;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;LOGÍSTICA;EAD - Ensino à Distância;24;377,5;9060;135;LOGÍSTICA;275;LOGÍSTICA;GRA-LOG-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;MARKETING;EAD - Ensino à Distância;24;377,5;9060;35;MARKETING;497;COMUNICAÇÃO DIGITAL;GRA-MAR-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;NEGÓCIOS IMOBILIÁRIOS;EAD - Ensino à Distância;24;330;7920;151;NEGÓCIOS IMOBILIÁRIOS;314;NEGÓCIOS IMOBILIÁRIOS;GRA-NEG-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;PROCESSOS GERENCIAIS;EAD - Ensino à Distância;24;377,5;9060;171;PROCESSOS GERENCIAIS;344;PROCESSOS GERENCIAIS;GRA-PRO-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;SECRETARIADO EXECUTIVO;EAD - Ensino à Distância;42;463,33;19459,86;203;SECRETARIADO EXECUTIVO;399;SECRETARIADO;GRA-SEC-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;GESTÃO HOSPITALAR;EAD - Ensino à Distância;36;377,5;13590;118;GESTÃO HOSPITALAR;216;GESTÃO HOSPITALAR;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;SERVIÇO SOCIAL;EAD - Ensino à Distância;48;429;20592;207;SERVIÇO SOCIAL;407;SERVIÇO SOCIAL;GRA-SER-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;EAD - Ensino à Distância;30;377,5;11325;320;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;657;ANÁLISE DE SISTEMAS ORIENTADOS A OBJETOS;GRA-ANÁ-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;BANCO DE DADOS;EAD - Ensino à Distância;30;377,5;11325;18;BANCO DE DADOS;20;BANCO DE DADOS;GRA-BAN-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;CIÊNCIAS DA COMPUTAÇÃO;EAD - Ensino à Distância;48;686,5;32952;29;CIÊNCIAS DA COMPUTAÇÃO;40;CIÊNCIAS EXATAS;GRA-CIÊ-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;DEFESA CIBERNÉTICA;EAD - Ensino à Distância;30;377,5;11325;205;DEFESA CIBERNÉTICA;404;SEGURANÇA PRIVADA;GRA-DEF-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;ENGENHARIA DE SOFTWARE;EAD - Ensino à Distância;48;686,5;32952;62;ENGENHARIA DE SOFTWARE;100;ENGENHARIA;GRA-ENG-POL-EAD;1;2;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;EAD - Ensino à Distância;30;377,5;11325;218;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;536;TECNOLOGIA DA INFORMAÇÃO;GRA-GES-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;JOGOS DIGITAIS;EAD - Ensino à Distância;30;377,5;11325;131;JOGOS DIGITAIS;258;JOGOS DIGITAIS;GRA-JOG-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;SISTEMAS DE INFORMAÇÃO;EAD - Ensino à Distância;48;463,33;22239,84;243;SISTEMAS DE INFORMAÇÃO;528;SISTEMA DA INFORMAÇÃO;GRA-SIS-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;SISTEMAS PARA INTERNET;EAD - Ensino à Distância;30;377,5;11325;243;SISTEMAS PARA INTERNET;528;SISTEMA DA INFORMAÇÃO;GRA-SIS-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;CIÊNCIA DE DADOS;EAD - Ensino à Distância;30;377,5;11325;18;CIÊNCIA DE DADOS;20;BANCO DE DADOS;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;SEGURANÇA PÚBLICA;EAD - Ensino à Distância;24;377,5;9060;206;SEGURANÇA PÚBLICA;405;SEGURANÇA PÚBLICA;GRA-SEG-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;GESTÃO DA PRODUÇÃO INDUSTRIAL;EAD - Ensino à Distância;36;463,33;16679,88;120;GESTÃO DA PRODUÇÃO INDUSTRIAL;218;GESTÃO INDUSTRIAL;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;REDES DE COMPUTADORES;EAD - Ensino à Distância;30;377,5;11325;298;REDES DE COMPUTADORES;390;REDE DE COMPUTADORES;GRA-RED-POL-EAD;1;1;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;EMPREENDEDORISMO;EAD - Ensino à Distância;24;377,5;9060;270;EMPREENDEDORISMO;502;EMPREENDEDORISMO;GRA-EMP-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;MARKETING DIGITAL;EAD - Ensino à Distância;24;377,5;9060;35;MARKETING DIGITAL;497;COMUNICAÇÃO DIGITAL;GRA-MAR-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;PSICOPEDAGOGIA;EAD - Ensino à Distância;48;463,33;22239,84;188;PSICOPEDAGOGIA;337;PSICOPEDAGOGIA;GRA-PSI-POL-EAD;1;6;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;SERVIÇOS JURÍDICOS E NOTARIAIS;EAD - Ensino à Distância;24;377,5;9060;415;SERVIÇOS JURÍDICOS E NOTARIAIS;43;CIÊNCIAS JURÍDICAS;GRA-SER-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;CIÊNCIAS POLÍTICAS;EAD - Ensino à Distância;48;377,5;18120;167;CIÊNCIAS POLÍTICAS;45;CIÊNCIAS POLÍTICAS;GRA-CIÊ-POL-EAD;1;6;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;CIÊNCIAS SOCIAIS;EAD - Ensino à Distância;48;463,33;22239,84;30;CIÊNCIAS SOCIAIS;46;CIÊNCIAS SOCIAIS;GRA-CIÊ-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;GESTÃO DESPORTIVA E DE LAZER;EAD - Ensino à Distância;24;377,5;9060;109;GESTÃO DESPORTIVA E DE LAZER;198;GESTÃO DESPORTIVA E DE LAZER;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;GESTÃO DE MÍDIAS DIGITAIS;EAD - Ensino à Distância;24;377,5;9060;180;GESTÃO DE MÍDIAS DIGITAIS;362;PRODUÇÃO MULTIMÍDIA;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;GESTÃO DE MÍDIAS SOCIAIS;EAD - Ensino à Distância;30;377,5;11325;180;GESTÃO DE MÍDIAS SOCIAIS;362;PRODUÇÃO MULTIMÍDIA;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;GESTÃO EM E-COMMERCE;EAD - Ensino à Distância;24;377,5;9060;243;GESTÃO EM E-COMMERCE;528;SISTEMA DA INFORMAÇÃO;GRA-GES-POL-EAD;1;7;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;BIOMEDICINA;FLEX 8;48;866,5;41592;22;BIOMEDICINA;25;BIOMEDICINA;GRA-BIO-POL-FLE;1;4;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;ENGENHARIA CIVIL;FLEX 8;60;1033,17;61990,2;62;ENGENHARIA CIVIL;100;ENGENHARIA;GRA-ENG-POL-FLE;1;2;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;ENGENHARIA DE PRODUÇÃO;FLEX 8;60;833,17;49990,2;62;ENGENHARIA DE PRODUÇÃO;100;ENGENHARIA;GRA-ENG-POL-FLE;1;2;189;;;"";"";
GRADUAÇÃO;FACULDADE ESTÁCIO DE RIB PRETO;1149;POLO PORTO NACIONAL - CENTRO - TO;20506;ENGENHARIA ELÉTRICA;FLEX 8;60;866,5;51990;62;ENGENHARIA ELÉTRICA;100;ENGENHARIA;GRA-ENG-POL-FLE;1;2;189;;;"";"";
